FilePath,Severity,Control name,Failed resources,All Resources,Compliance score
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\payment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\queue-master.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\rabbitmq.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\shipping.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\user-db.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\user-load.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\demo\sample-applications\sock-shop\deploy\sock-shop\user.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\grafana\deployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters-with-service-monitors\kube-state-metrics\deployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters-with-service-monitors\litmus-metrics\chaos-exporter\chaos-exporter.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters-with-service-monitors\mysqld-exporter\deployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters-with-service-monitors\node-exporter\daemonset.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters-with-service-monitors\prometheus-blackbox-exporter-metrics\deployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters\kube-state-metrics\deployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters\litmus-metrics\chaos-exporter\chaos-exporter.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters\mysqld-exporter\deployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters\node-exporter\daemonset.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\metrics-exporters\prometheus-blackbox-exporter-metrics\deployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\prometheus\prometheus-operator\deployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\litmus\monitoring\utils\prometheus\prometheus-scrape-configuration\prometheus-deployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\logging-operator\config\default\manager_auth_proxy_patch.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\logging-operator\config\default\manager_image_patch.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\logging-operator\config\default\manager_prometheus_metrics_patch.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\logging-operator\config\default\manager_webhook_patch.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\logging-operator\config\manager\manager.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\logging-operator\config\samples\mulitenant-hard\logging\receiver-infra.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\logging-operator\config\samples\multitenant-routing-2\logging\tenant-infra-receiver.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\logging-operator\config\samples\multitenant-routing\logging\tenant-infra-receiver.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\longhorn\deploy\backupstores\azurite-backupstore.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\longhorn\deploy\backupstores\cifs-backupstore.yaml,High,C-0057 - Privileged container,1,1,0.0
project-yamls\YAMLfiles\repos\longhorn\deploy\backupstores\minio-backupstore.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\longhorn\deploy\backupstores\nfs-backupstore.yaml,High,C-0057 - Privileged container,1,1,0.0
project-yamls\YAMLfiles\repos\longhorn\deploy\longhorn.yaml,High,C-0057 - Privileged container,1,3,66.67
project-yamls\YAMLfiles\repos\longhorn\deploy\prerequisite\longhorn-cifs-installation.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\longhorn\deploy\prerequisite\longhorn-iscsi-installation.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\longhorn\deploy\prerequisite\longhorn-iscsi-selinux-workaround.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\longhorn\deploy\prerequisite\longhorn-nfs-installation.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\longhorn\deploy\prerequisite\longhorn-nvme-cli-installation.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\longhorn\deploy\prerequisite\longhorn-spdk-setup.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\longhorn\dev\upgrade-responder\manifests\grafana.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\longhorn\dev\upgrade-responder\manifests\influxdb.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\longhorn\uninstall\uninstall.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\mongodb-enterprise-kubernetes\mongodb-enterprise-multi-cluster.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\mongodb-enterprise-kubernetes\mongodb-enterprise-openshift.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\mongodb-enterprise-kubernetes\mongodb-enterprise.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\mongodb-enterprise-kubernetes\multi_cluster_verify\sample-service.yaml,High,C-0057 - Privileged container,0,2,100.0
project-yamls\YAMLfiles\repos\mongodb-enterprise-kubernetes\samples\multi-cluster-cli-gitops\resources\job.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\mongodb-enterprise-kubernetes\samples\ops-manager\ops-manager-remote-mode.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\mysql-operator\config\default\manager_auth_proxy_patch.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\mysql-operator\config\default\manager_webhook_patch.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\mysql-operator\config\manager\manager.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\nacos-k8s\deploy\nacos\nacos-no-pvc-ingress.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\nacos-k8s\deploy\nacos\nacos-pvc-ceph.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\nacos-k8s\deploy\nacos\nacos-pvc-nfs.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\nacos-k8s\deploy\nacos\nacos-quick-start.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\nacos-k8s\deploy\nfs\deployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\nacos-k8s\operator\chart\nacos-operator\nacos-operator-all.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\nacos-k8s\operator\config\default\manager_auth_proxy_patch.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\nacos-k8s\operator\config\default\manager_webhook_patch.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\nacos-k8s\operator\config\manager\manager.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\podinfo\deploy\bases\backend\deployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\podinfo\deploy\bases\cache\deployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\podinfo\deploy\bases\frontend\deployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\podinfo\deploy\secure\backend\deployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\podinfo\deploy\secure\frontend\deployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\podinfo\deploy\webapp\backend\deployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\podinfo\deploy\webapp\frontend\deployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\podinfo\kustomize\deployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\postgres-operator\config\dev\manager-dev.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\postgres-operator\config\manager\manager.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\postgres-operator\config\singlenamespace\manager-target.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\postgres-operator\installers\olm\config\operator\target-namespace.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\postgres-operator\installers\olm\config\redhat\registration.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\postgres-operator\installers\olm\config\redhat\related-images.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\prometheus-adapter\deploy\manifests\deployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\pyrra\examples\kubernetes\manifests-webhook\pyrra-apiDeployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\pyrra\examples\kubernetes\manifests-webhook\pyrra-kubernetesDeployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\pyrra\examples\kubernetes\manifests\pyrra-apiDeployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\pyrra\examples\kubernetes\manifests\pyrra-kubernetesDeployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\pyrra\examples\openshift\manifests\pyrra-apiDeployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\pyrra\examples\openshift\manifests\pyrra-kubernetesDeployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\secrets-store-csi-driver\.local\debug-driver.yaml,High,C-0057 - Privileged container,1,2,50.0
project-yamls\YAMLfiles\repos\secrets-store-csi-driver\deploy\secrets-store-csi-driver-windows.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\secrets-store-csi-driver\deploy\secrets-store-csi-driver.yaml,High,C-0057 - Privileged container,1,1,0.0
project-yamls\YAMLfiles\repos\secrets-store-csi-driver\manifest_staging\deploy\secrets-store-csi-driver-windows.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\secrets-store-csi-driver\manifest_staging\deploy\secrets-store-csi-driver.yaml,High,C-0057 - Privileged container,1,1,0.0
project-yamls\YAMLfiles\repos\seldon-core\notebooks\resources\ambassador-rbac.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\seldon-core\operator\config\controllerid\patch_manager_id.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\seldon-core\operator\config\default\manager_auth_proxy_patch.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\seldon-core\operator\config\default\manager_prometheus_metrics_patch.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\seldon-core\operator\config\default\manager_webhook_patch.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\seldon-core\operator\config\lite\manager_webhook_patch.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\seldon-core\operator\config\lite\patch_manager_args.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\seldon-core\operator\config\lite\patch_manager_env.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\seldon-core\operator\config\manager\manager.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\seldon-core\operator\config\namespaced\patch_manager_args.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\seldon-core\operator\config\openshift\patch_manager_env.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\seldon-core\operator\config\openshift\patch_manager_webhook.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\seldon-core\operator\config\spartakus\spartakus-volunteer-deployment.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\shifu\pkg\k8s\crd\config\default\manager_auth_proxy_patch.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\shifu\pkg\k8s\crd\config\default\manager_config_patch.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\shifu\pkg\k8s\crd\config\manager\manager.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\shifu\pkg\k8s\crd\install\config_default.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\shifu\pkg\k8s\crd\install\shifu_install.yml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\shifu\pkg\telemetryservice\install\telemetryservice_install.yaml,High,C-0057 - Privileged container,0,1,100.0
project-yamls\YAMLfiles\repos\version-checker\deploy\yaml\deploy.yaml,High,C-0057 - Privileged container,0,1,100.0
